t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeACCSTM_AccMode_enum[],VePASP_AutoLaneChgSide[],VePASP_AutoLaneChgSts[],VbPASP_AlcLgtCtrlEnbl[],g_truncated_col[],VfPASP_ALC_path_C5[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfPASP_StPointCtrl0_a_mpss[],VfPASP_StPointCtrl0_s_m[],VfPASP_StPointCtrl0_t_s[],VfPASP_StPointCtrl0_v_mps[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VfINP_IVAcc_mpss[],VfINP_IVHeading_rad[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VfINP_RIVHeading_rad[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VfINP_NIVLHeading_rad[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VfINP_NIVRHeading_rad[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VfINP_NIIVLHeading_rad[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VfINP_NIIVRHeading_rad[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VfINP_RIVLHeading_rad[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIVRHeading_rad[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVLHeading_rad[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfINP_RIIVRHeading_rad[],VeLGIN_ISLCOverSpeedAlarmSts[],VfLGIN_TsrTrgtSpdReq_kph[],VeLGIN_TSI_SignShortStayMisc_1[],VeLGIN_TSI_SignShortStayMisc_2[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
89.00404086,3.55902791,-0.097999081,60,5,0,1,1,5,0,0,-3.33E-05,-0.000268202,-0.018835576,-0.316829801,0,0,3.55902791,-0.097999081,1,3.5,3.5,-0.049999997,2,7.200000286,3.700000286,0.199999988,3,11.05000019,3.849999905,0.140000001,4,14.30000019,3.25,-0.589999974,5,17.55000114,3.250000954,9.54E-07,-0.093999699,2.450000048,0.699999988,3.517708302,1,0.155382007,8.800802231,1,3.049782991,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.270833969,0,0,0,0,0,0,4.270833969,0,0,0,0,0,4.270833969,0,0,0,0,0,4.270833969,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.287752986,0,0.010621071,0,0.000453949,0,1.38E-06,0,16.16000366,-200,0,-200,-4.441800117,0,0.002306938,0,-1.34E-05,0,4.25E-06,0,55.1499939,-200,0,-200
89.07504063,3.541666746,-0.078399077,60,5,0,1,1,5,0,0,-3.35E-05,-0.000292506,-0.019004147,-0.317981094,0,0,3.541666746,-0.078399077,1,3.5,3.5,-0.039999999,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.051519722,2.450000048,0.699999988,3.512500048,1,0.155382022,8.75080204,1,2.999792814,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.250000477,0,0,0,0,0,0,4.250000477,0,0,0,0,0,4.250000477,0,0,0,0,0,4.250000477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.286043167,0,0.0109272,0,0.000450134,0,1.77E-08,0,16.19999695,-200,0,-200,-4.429855824,0,0.002874374,0,-1.05E-05,0,4.16E-06,0,54.50999451,-200,0,-200
89.14583137,3.541666746,-0.078399077,60,5,0,1,1,3,0,0,-3.35E-05,-0.000292506,-0.019004147,-0.317981094,0,0,3.541666746,-0.078399077,1,3.5,3.5,-0.039999999,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.051519722,2.450000048,0.699999988,3.512500048,1,0.736109614,8.056153297,1,2.185087681,-0.00407353,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.250000477,0,0,0,0,0,0,4.250000477,0,0,0,0,0,4.250000477,0,0,0,0,0,4.250000477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.283862591,0,0.01107502,0,0.000450134,0,1.77E-08,0,16.19999695,-200,0,-200,-4.429290295,0,0.002840042,0,-7.63E-06,0,4.16E-06,0,54.50999451,-200,0,-200
89.20354487,3.541666746,-0.058799069,60,5,0,1,1,5,0,0,-3.73E-05,-0.000323673,-0.017527483,-0.313198447,0,0,3.541666746,-0.058799069,1,3.5,3.5,-0.039999999,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.04563972,2.450000048,0.699999988,3.512500048,1,0.155382037,8.650801659,1,2.999792814,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.229166985,0,0,0,0,0,0,4.229166985,0,0,0,0,0,4.229166985,0,0,0,0,0,4.229166985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.273850799,0,0.01296711,0,0.000422478,0,-3.77E-06,0,16.19000244,-200,0,-200,-4.418142319,0,0.003274918,0,-6.68E-06,0,3.98E-06,0,53.91999817,-200,0,-200
89.27283347,3.524305582,-0.107799083,60,5,0,1,1,5,0,0,-3.83E-05,-0.000380712,-0.0153646,-0.307521492,0,0,3.524305582,-0.107799083,1,3.5,3.5,-0.02,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.046339724,2.450000048,0.699999988,3.507291794,1,0.155382037,8.650801659,1,2.999792814,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.229166985,0,0,0,0,0,0,4.229166985,0,0,0,0,0,4.229166985,0,0,0,0,0,4.229166985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.259649158,0,0.01492691,0,0.000382423,0,-8.42E-06,0,16.30000305,-200,0,-200,-4.407968044,0,0.003382683,0,-4.77E-06,0,4.04E-06,0,53.3500061,-200,0,-200
89.3424521,3.524305582,-0.107799083,60,5,0,1,1,2,0,0,-3.83E-05,-0.000380712,-0.0153646,-0.307521492,0,0,3.524305582,-0.107799083,1,3.5,3.5,-0.02,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.046339724,2.450000048,0.699999988,3.507291794,1,0.155382007,8.550801277,1,2.949802637,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.208333492,0,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.255196691,0,0.015151024,0,0.000374794,0,-8.42E-06,0,16.30000305,-200,0,-200,-4.406966686,0,0.003380775,0,-9.54E-07,0,4.04E-06,0,53.3500061,-200,0,-200
89.40515194,3.524305582,-0.068599075,60,5,0,1,1,5,0,0,-3.61E-05,-0.000484944,-0.014411378,-0.308504015,0,0,3.524305582,-0.068599075,1,3.5,3.5,-0.02,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.034579724,2.450000048,0.699999988,3.507291794,1,0.155382007,8.550801277,1,2.949802637,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.208333492,0,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.247693777,0,0.01586628,0,0.000338554,0,-1.28E-05,0,16.41000366,-200,0,-200,-4.403815269,0,0.002987862,0,0,0,4.17E-06,0,52.94999695,-200,0,-200
89.48000283,3.506944656,-0.058799069,60,5,0,1,1,5,0,0,-0.000122499,-0.00047021,-0.006431421,-0.291013449,0,0,3.506944656,-0.058799069,1,3.5,3.5,0,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.017639721,2.450000048,0.699999988,3.502083302,1,0.155382022,8.500801086,1,2.89981246,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.208333492,0,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.243046999,0,0.016059875,0,0.00032711,0,-1.28E-05,0,16.41000366,-200,0,-200,-4.402945995,0,0.002988815,0,2.86E-06,0,4.17E-06,0,52.94999695,-200,0,-200
89.54742174,3.506944656,-0.058799069,60,5,0,1,1,4,0,0,-0.000122499,-0.00047021,-0.006431421,-0.291013449,0,0,3.506944656,-0.058799069,1,3.5,3.5,0,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.017639721,2.450000048,0.699999988,3.502083302,1,0.155381992,8.450800896,1,2.799831867,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.208333492,0,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,0,0,4.208333492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.233545065,0,0.022126198,0,-0.000816345,0,8.46E-06,0,16.46000671,-200,0,-200,-4.396782875,0,0.002810478,0,6.68E-06,0,4.07E-06,0,53.42999268,-200,0,-200
89.6144706,3.506944656,-0.00979907,60,5,0,1,1,5,0,0,-9.07E-05,-0.000540174,-0.004002284,-0.292045265,0,0,3.506944656,-0.00979907,1,3.5,3.5,0,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.002939721,2.450000048,0.699999988,3.502083302,1,0.155382007,8.400800705,1,2.799831867,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.228938937,0,0.02091217,0,-0.000823021,0,1.23E-05,0,16.46000671,-200,0,-200,-4.393507481,0,0.002800941,0,8.58E-06,0,4.10E-06,0,53.42999268,-200,0,-200
89.67962021,3.489583492,-0.058799069,60,5,0,1,1,5,0,0,0,-0.00015,-1.00E-04,-0.299669981,0,0,3.489583492,-0.058799069,1,3.5,3.5,0.01,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.010639721,2.450000048,0.699999988,3.496875048,1,0.155382007,8.350800514,1,2.74984169,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.22495544,0,0.020597458,0,-0.000816345,0,1.23E-05,0,16.3999939,-200,0,-200,-4.392969131,0,0.002803802,0,1.05E-05,0,4.10E-06,0,53.02000427,-200,0,-200
89.75366999,3.489583492,-0.058799069,60,5,0,1,1,4,0,0,0,-0.00015,-1.00E-04,-0.299669981,0,0,3.489583492,-0.058799069,1,3.5,3.5,0.01,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,12.10000038,2.75,0,5,14.85000038,2.75,0,-0.010639721,2.450000048,0.699999988,3.496875048,1,0.7168594,7.616194725,1,1.921430945,-0.004142059,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.225918055,0,0.007892609,0,0.000391006,0,-4.77E-06,0,16.33000183,-200,0,-200,-4.390370369,0,0.002174377,0,1.34E-05,0,3.85E-06,0,52.57000732,-200,0,-200
89.81859957,3.489583492,-0.029399069,60,5,0,1,1,5,0,0,0,-0.00015,-1.00E-04,-0.302996576,0,0,3.489583492,-0.029399069,1,3.5,3.5,0.01,2,6.600000381,3.100000381,-0.389999986,3,9.350000381,2.75,-0.349999994,4,11,1.649999619,-1.100000024,5,12.15000057,1.150000572,-0.499999046,-0.001819721,2.450000048,0.699999988,3.496875048,1,0.155382022,8.250800133,1,2.649861336,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.224388719,0,0.008043289,0,0.000388145,0,-4.77E-06,0,16.33000183,-200,0,-200,-4.389952183,0,0.002180099,0,1.62E-05,0,3.85E-06,0,52.57000732,-200,0,-200
89.88821877,3.489583492,-0.127399072,60,5,0,1,1,5,0,0,3.50E-06,-0.001901587,-0.014520729,-0.340496451,0,0,3.489583492,-0.127399072,1,3.149999857,3.149999857,-0.329999983,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.269219697,2.204999924,0.699999988,3.251874924,1,0.205382213,8.150799751,1,2.599871159,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.216129303,1.854061246,0.011945724,0.016151428,2.48E-05,0.000200272,-2.46E-07,-8.96E-07,16.28999329,22.41000366,0,6.160003662,-4.388363838,0,0.001615524,0,2.10E-05,0,4.03E-06,0,53.19999695,-200,0,-200
89.94928384,3.489583492,-0.127399072,60,5,0,1,1,4,0,0,3.50E-06,-0.001901587,-0.014520729,-0.340496451,0,0,3.489583492,-0.127399072,1,3.149999857,3.149999857,-0.329999983,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.269219697,2.204999924,0.699999988,3.251874924,1,0.205382183,8.100799561,1,2.549880981,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.187500477,0,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,0,0,4.187500477,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.214772344,1.840668678,0.011333466,0.018130302,-4.10E-05,0.000173569,2.75E-06,-2.37E-06,16.30999756,22.46000671,0,5.770004272,-4.389894485,0,0.000940323,0,2.38E-05,0,4.03E-06,0,53.44999695,-200,0,-200
90.01516955,3.489583492,9.31E-07,60,5,0,1,1,5,0,0,3.59E-06,-0.001899014,-0.01564325,-0.36081019,0,0,3.489583492,9.31E-07,1,3.149999857,3.149999857,-0.329999983,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.230999693,2.204999924,0.699999988,3.251874924,1,0.205382228,8.05079937,1,2.599871159,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.166666985,0,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.211500287,1.845927,0.01128006,0.018199921,-3.91E-05,0.000170708,2.75E-06,-2.37E-06,16.30999756,22.46000671,0,5.770004272,-4.389627457,0,0.000925064,0,2.77E-05,0,4.03E-06,0,53.44999695,-200,0,-200
90.08255546,3.472222328,-0.00979907,60,5,0,1,1,5,0,0,7.00E-07,-0.000137841,-0.014646135,-0.332685649,0,0,3.472222328,-0.00979907,1,3.149999857,3.149999857,-0.319999993,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.226939723,2.204999924,0.699999988,3.24666667,1,0.205382228,8.000799179,1,2.549880981,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.166666985,0,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.205062032,1.858289361,0.012180328,0.017121315,-0.000112534,0.000145912,3.29E-06,-2.76E-07,16,22.02000427,0,5.380004883,-4.390454292,0,0.000231743,0,3.15E-05,0,4.15E-06,0,53.8500061,-200,0,-200
90.15288875,3.472222328,-0.068599075,60,5,0,1,1,5,0,0,5.65E-07,-9.64E-05,-0.015691258,-0.324267536,0,0,3.472222328,-0.068599075,1,3.149999857,3.149999857,-0.319999993,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.244579718,2.204999924,0.699999988,3.24666667,1,0.205382198,7.900798798,1,2.499890804,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.166666985,0,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.202739954,1.861564398,0.012138367,0.017177582,-0.000110626,0.000145912,3.29E-06,-2.76E-07,16,22.02000427,0,5.380004883,-4.390408993,0,0.000244141,0,3.34E-05,0,4.15E-06,0,53.8500061,-200,0,-200
90.21771832,3.472222328,-0.068599075,60,5,0,1,1,5,0,0,5.65E-07,-9.64E-05,-0.015691258,-0.324267536,0,0,3.472222328,-0.068599075,1,3.149999857,3.149999857,-0.319999993,2,6,2.850000143,-0.289999992,3,8.5,2.5,-0.349999994,4,11,2.5,0,5,13.5,2.5,0,-0.244579718,2.204999924,0.699999988,3.24666667,1,0.205382228,7.850798607,1,2.449900627,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.166666985,0,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.204774499,1.864255548,0.010725975,0.018096924,-5.44E-05,9.92E-05,3.97E-06,6.95E-07,16,21.53999329,0,5,-4.391966343,0,-0.000219345,0,3.91E-05,0,4.57E-06,0,53.33000183,-200,0,-200
90.27860636,3.472222328,0.029400932,60,5,0,1,1,5,0,0,-1.11E-06,-5.06E-05,-0.015343639,-0.332340837,0,0,3.472222328,0.029400932,1,3.149999857,3.149999857,-0.319999993,2,5.400000095,2.250000238,-0.889999986,3,7.650000095,2.25,0,4,9.900000572,2.250000477,0,5,12.15000057,2.25,-4.77E-07,-0.215179726,2.204999924,0.699999988,3.24666667,1,0.205382213,7.800798416,1,2.449900627,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.166666985,0,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,0,0,4.166666985,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.20098877,1.867699385,0.010845184,0.018044472,-6.39E-05,9.92E-05,4.36E-06,6.95E-07,16,19.03999329,0,4.61000061,-4.392427444,0,-0.000464439,0,4.20E-05,0,4.38E-06,0,53.33000183,-200,0,-200
90.34748646,3.472222328,0.029400932,60,5,0,1,1,4,0,0,-1.11E-06,-5.06E-05,-0.015343639,-0.332340837,0,0,3.472222328,0.029400932,1,3.149999857,3.149999857,-0.319999993,2,5.400000095,2.250000238,-0.889999986,3,7.650000095,2.25,0,4,9.900000572,2.250000477,0,5,12.15000057,2.25,-4.77E-07,-0.215179726,2.204999924,0.699999988,3.24666667,1,0.205382213,7.700798035,1,2.39991045,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.145833492,0,0,0,0,0,0,4.145833492,0,0,0,0,0,4.145833492,0,0,0,0,0,4.145833492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.197873473,1.872899771,0.010808945,0.018102646,-6.01E-05,0.000100136,4.36E-06,6.95E-07,16,19.03999329,0,4.61000061,-4.392557621,0,-0.000439644,0,4.58E-05,0,4.38E-06,0,53.33000183,-200,0,-200
90.41443671,3.454861164,0.019600932,60,5,0,1,1,5,0,0,-2.05E-06,-3.86E-05,-0.015366305,-0.337194949,0,0,3.454861164,0.019600932,1,3.149999857,3.149999857,-0.299999982,2,5.400000095,2.250000238,-0.889999986,3,7.650000095,2.25,0,4,9.900000572,2.250000477,0,5,12.15000057,2.25,-4.77E-07,-0.204119697,2.204999924,0.699999988,3.241458178,1,0.205382198,7.650797844,1,2.39991045,0,0.019996986,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,4.145833492,0,0,0,0,0,0,4.145833492,0,0,0,0,0,4.145833492,0,0,0,0,0,4.145833492,0,0,0,30,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.193381548,1.886989236,0.010691643,0.017585754,-0.000101089,8.49E-05,4.03E-06,6.15E-06,16,22.41000366,0,4.229995728,-4.393519878,0,-0.000704765,0,4.86E-05,0,4.57E-06,0,52.86000061,-200,0,-200
